timestamp,clients,total_qps,group_ratio,group_ok,group_success,group_p95_ms,group_push_ratio,dm_ok,dm_success,dm_p95_ms,dm_push_ratio,unexpected_close,server_cpu_pct,server_rss_peak_kb,server_fd_peak,passed
2026-07-17 18:47:21,20,20.0,0.5,285,1.0,6.7336684,1.0,315,1.0,10.5525698,1.0,0,2.0918462161047597,15592,58,1
2026-07-17 18:51:03,100,100.0,0.5,3011,1.0,10.9019955,1.0,2989,1.0,14.665794199999983,1.0,0,11.442699746694087,15848,138,1
2026-07-17 18:55:04,500,300.0,0.5,18158,1.0,4719.49974325,1.0097477695781474,17842,1.0,2371.75545115,1.0042035646228,0,27.388050735516785,22376,538,1
2026-07-17 18:58:55,1000,500.0,0.5,0,0.0,0.0,0.0,1136,0.0377584258459084,9946.2150265,20.525528169014084,0,28.41929261775336,44792,1038,0
2026-07-17 19:33:09,1000,100.0,0.5,5944,1.0,6.409259649999997,1.0,6056,1.0,10.1678365,1.0,0,0.0,0,0,1
2026-07-17 19:43:28,1000,200.0,0.5,6005,1.0,34.583840200000004,1.0003330557868444,5995,1.0,25.475300600000015,1.0003336113427856,0,0.0,0,0,1
