timestamp,run_id,clients_requested,clients_ready,duration_s,rate_per_client,sent,response_ok,success_rate,ok_qps,p50_ms,p95_ms,p99_ms,timeout,server_error,push_recv,fanout_sent,fanout_dropped,push_delivery_ratio,queue_wait_p95_ms,persist_p95_ms,server_cpu_pct,server_rss_peak_kb
2026-07-17 14:47:29,21465-1784270791072,20,20,30,1.0,600,600,1.0,20.0,34.0533075,73.79319904999998,81.74457645999999,0,0,11400,11400,0,1.0,67.47104999999999,4.0036499999999995,0.0,0
2026-07-17 14:50:49,21645-1784270961863,20,20,60,5.0,6000,6000,1.0,100.0,24.486309,46.3257748,53.39644537000002,0,0,114000,114000,0,1.0,40.819700000000005,3.0581500000000004,0.0,0
2026-07-17 14:53:27,21902-1784271119765,50,50,60,1.0,3000,3000,1.0,50.0,61.766043499999995,115.06422535,128.06253034999995,0,0,147000,147000,0,1.0,105.80454999999995,3.17805,0.0,0
2026-07-17 14:56:38,22229-1784271309833,100,100,60,0.5,3000,3000,1.0,50.0,116.733792,217.15939089999998,230.82722669999995,0,0,297000,297000,0,1.0,202.40839999999997,2.922,0.0,0
2026-07-17 14:59:08,22633-1784271460241,50,50,60,5.0,15000,15000,1.0,250.0,58.506506,108.51560864999999,118.51938018,0,0,735000,735000,0,1.0,99.746,2.844,0.0,0
2026-07-17 15:02:27,22942-1784271658808,100,100,60,2.0,12000,12000,1.0,200.0,130.59844650000002,250.18548199999998,277.59067207,0,0,1188000,1188000,0,1.0,233.47029999999998,3.4690499999999993,0.0,0
2026-07-17 15:05:40,23365-1784271847606,100,100,60,5.0,30000,24836,0.8278666666666666,413.93333333333334,2394.1500385,2615.868628,2724.7278015500005,0,5164,2458764,2458764,0,1.0,2599.69925,3.144,0.0,0
2026-07-17 15:08:39,23867-1784272031114,100,100,60,2.0,12000,12000,1.0,200.0,124.593097,247.8364066499999,271.20953864,0,0,1188000,1188000,0,1.0,231.72539999999998,3.375,0.0,0
